time(UTC);RH
2025-06-14 06:40:00;70,68333333333332
2025-06-14 06:50:00;69,01666666666667
2025-06-14 07:00:00;67,35
2025-06-14 07:10:00;65,225
2025-06-14 07:20:00;63,099999999999994
2025-06-14 07:30:00;60,974999999999994
2025-06-14 07:40:00;58,85
2025-06-14 07:50:00;56,725
2025-06-14 08:00:00;54,6
2025-06-14 08:10:00;52,88333333333333
2025-06-14 08:20:00;51,166666666666664
2025-06-14 08:30:00;49,45
2025-06-14 08:40:00;47,733333333333334
2025-06-14 08:50:00;46,016666666666666
2025-06-14 09:00:00;44,3
2025-06-14 09:10:00;43,574999999999996
2025-06-14 09:20:00;42,85
2025-06-14 09:30:00;42,125
2025-06-14 09:40:00;41,4
2025-06-14 09:50:00;40,675000000000004
2025-06-14 10:00:00;39,95
2025-06-14 10:10:00;39,31666666666667
2025-06-14 10:20:00;38,68333333333334
2025-06-14 10:30:00;38,05
2025-06-14 10:40:00;37,416666666666664
2025-06-14 10:50:00;36,78333333333333
2025-06-14 11:00:00;36,15
2025-06-14 11:10:00;35,38333333333333
2025-06-14 11:20:00;34,61666666666667
2025-06-14 11:30:00;33,85
2025-06-14 11:40:00;33,083333333333336
2025-06-14 11:50:00;32,31666666666667
2025-06-14 12:00:00;31,55
2025-06-14 12:10:00;31,21666666666667
2025-06-14 12:20:00;30,883333333333333
2025-06-14 12:30:00;30,55
2025-06-14 12:40:00;30,21666666666667
2025-06-14 12:50:00;29,883333333333333
2025-06-14 13:00:00;29,55
2025-06-14 13:10:00;29,241666666666667
2025-06-14 13:20:00;28,933333333333334
2025-06-14 13:30:00;28,625
2025-06-14 13:40:00;28,316666666666666
2025-06-14 13:50:00;28,008333333333333
2025-06-14 14:00:00;27,7
2025-06-14 14:10:00;27,416666666666664
2025-06-14 14:20:00;27,133333333333333
2025-06-14 14:30:00;26,85
2025-06-14 14:40:00;26,566666666666666
2025-06-14 14:50:00;26,28333333333333
2025-06-14 15:00:00;26,0
2025-06-14 15:10:00;26,0
2025-06-14 15:20:00;26,0
2025-06-14 15:30:00;26,0
2025-06-14 15:40:00;26,0
2025-06-14 15:50:00;26,0
2025-06-14 16:00:00;26,0
2025-06-14 16:10:00;26,15833333333333
2025-06-14 16:20:00;26,316666666666666
2025-06-14 16:30:00;26,475
2025-06-14 16:40:00;26,633333333333333
2025-06-14 16:50:00;26,791666666666664
2025-06-14 17:00:00;26,95
2025-06-14 17:10:00;27,275
2025-06-14 17:20:00;27,599999999999998
2025-06-14 17:30:00;27,924999999999997
2025-06-14 17:40:00;28,25
2025-06-14 17:50:00;28,575
2025-06-14 18:00:00;28,9
2025-06-14 18:10:00;30,025
2025-06-14 18:20:00;31,15
2025-06-14 18:30:00;32,275
2025-06-14 18:40:00;33,4
2025-06-14 18:50:00;34,525
2025-06-14 19:00:00;35,65
2025-06-14 19:10:00;36,725
2025-06-14 19:20:00;37,8
2025-06-14 19:30:00;38,875
2025-06-14 19:40:00;39,95
2025-06-14 19:50:00;41,025
2025-06-14 20:00:00;42,1
2025-06-14 20:10:00;42,833333333333336
2025-06-14 20:20:00;43,56666666666667
2025-06-14 20:30:00;44,3
2025-06-14 20:40:00;45,03333333333333
2025-06-14 20:50:00;45,766666666666666
2025-06-14 21:00:00;46,5
2025-06-14 21:10:00;47,625
2025-06-14 21:20:00;48,75
2025-06-14 21:30:00;49,875
2025-06-14 21:40:00;51,0
2025-06-14 21:50:00;52,125
2025-06-14 22:00:00;53,25
2025-06-14 22:10:00;53,55
2025-06-14 22:20:00;53,85
2025-06-14 22:30:00;54,15
2025-06-14 22:40:00;54,449999999999996
2025-06-14 22:50:00;54,75
2025-06-14 23:00:00;55,05
2025-06-14 23:10:00;55,69166666666666
2025-06-14 23:20:00;56,33333333333333
2025-06-14 23:30:00;56,974999999999994
2025-06-14 23:40:00;57,61666666666667
2025-06-14 23:50:00;58,25833333333333
2025-06-15 00:00:00;58,9
2025-06-15 00:10:00;59,59166666666667
2025-06-15 00:20:00;60,28333333333333
2025-06-15 00:30:00;60,974999999999994
2025-06-15 00:40:00;61,666666666666664
2025-06-15 00:50:00;62,358333333333334
2025-06-15 01:00:00;63,05
2025-06-15 01:10:00;63,8
2025-06-15 01:20:00;64,55
2025-06-15 01:30:00;65,3
2025-06-15 01:40:00;66,05
2025-06-15 01:50:00;66,8
2025-06-15 02:00:00;67,55
2025-06-15 02:10:00;67,94166666666666
2025-06-15 02:20:00;68,33333333333333
2025-06-15 02:30:00;68,725
2025-06-15 02:40:00;69,11666666666667
2025-06-15 02:50:00;69,50833333333334
2025-06-15 03:00:00;69,9
2025-06-15 03:10:00;70,74166666666667
2025-06-15 03:20:00;71,58333333333334
2025-06-15 03:30:00;72,42500000000001
2025-06-15 03:40:00;73,26666666666667
2025-06-15 03:50:00;74,10833333333333
2025-06-15 04:00:00;74,95
2025-06-15 04:10:00;75,39166666666667
2025-06-15 04:20:00;75,83333333333333
2025-06-15 04:30:00;76,275
2025-06-15 04:40:00;76,71666666666667
2025-06-15 04:50:00;77,15833333333333
2025-06-15 05:00:00;77,6
2025-06-15 05:10:00;77,60833333333333
2025-06-15 05:20:00;77,61666666666666
2025-06-15 05:30:00;77,625
2025-06-15 05:40:00;77,63333333333334
2025-06-15 05:50:00;77,64166666666667
2025-06-15 06:00:00;77,65
2025-06-15 06:10:00;74,86666666666667
2025-06-15 06:20:00;72,08333333333334
2025-06-15 06:30:00;69,30000000000001
2025-06-15 06:40:00;66,51666666666667
2025-06-15 06:50:00;63,733333333333334
2025-06-15 07:00:00;60,95
2025-06-15 07:10:00;59,075
2025-06-15 07:20:00;57,2
2025-06-15 07:30:00;55,325
2025-06-15 07:40:00;53,45
2025-06-15 07:50:00;51,575
2025-06-15 08:00:00;49,7
2025-06-15 08:10:00;47,925000000000004
2025-06-15 08:20:00;46,15
2025-06-15 08:30:00;44,375
2025-06-15 08:40:00;42,6
2025-06-15 08:50:00;40,824999999999996
2025-06-15 09:00:00;39,05
2025-06-15 09:10:00;38,25
2025-06-15 09:20:00;37,449999999999996
2025-06-15 09:30:00;36,65
2025-06-15 09:40:00;35,85
2025-06-15 09:50:00;35,05
2025-06-15 10:00:00;34,25
2025-06-15 10:10:00;33,916666666666664
2025-06-15 10:20:00;33,583333333333336
2025-06-15 10:30:00;33,25
2025-06-15 10:40:00;32,916666666666664
2025-06-15 10:50:00;32,583333333333336
2025-06-15 11:00:00;32,25
2025-06-15 11:10:00;31,933333333333334
2025-06-15 11:20:00;31,616666666666667
2025-06-15 11:30:00;31,3
2025-06-15 11:40:00;30,983333333333334
2025-06-15 11:50:00;30,666666666666668
2025-06-15 12:00:00;30,35
2025-06-15 12:10:00;30,041666666666668
2025-06-15 12:20:00;29,733333333333334
2025-06-15 12:30:00;29,425
2025-06-15 12:40:00;29,116666666666667
2025-06-15 12:50:00;28,808333333333334
2025-06-15 13:00:00;28,5
2025-06-15 13:10:00;28,525
2025-06-15 13:20:00;28,55
2025-06-15 13:30:00;28,575
2025-06-15 13:40:00;28,599999999999998
2025-06-15 13:50:00;28,625
2025-06-15 14:00:00;28,65
2025-06-15 14:10:00;28,5
2025-06-15 14:20:00;28,349999999999998
2025-06-15 14:30:00;28,2
2025-06-15 14:40:00;28,05
2025-06-15 14:50:00;27,9
2025-06-15 15:00:00;27,75
2025-06-15 15:10:00;27,916666666666668
2025-06-15 15:20:00;28,083333333333332
2025-06-15 15:30:00;28,25
2025-06-15 15:40:00;28,416666666666668
2025-06-15 15:50:00;28,583333333333332
2025-06-15 16:00:00;28,75
2025-06-15 16:10:00;28,75
2025-06-15 16:20:00;28,75
2025-06-15 16:30:00;28,75
2025-06-15 16:40:00;28,75
2025-06-15 16:50:00;28,75
2025-06-15 17:00:00;28,75
2025-06-15 17:10:00;29,641666666666666
2025-06-15 17:20:00;30,533333333333335
2025-06-15 17:30:00;31,425
2025-06-15 17:40:00;32,31666666666667
2025-06-15 17:50:00;33,208333333333336
2025-06-15 18:00:00;34,1
2025-06-15 18:10:00;34,708333333333336
2025-06-15 18:20:00;35,31666666666667
2025-06-15 18:30:00;35,925
2025-06-15 18:40:00;36,53333333333333
2025-06-15 18:50:00;37,141666666666666
2025-06-15 19:00:00;37,75
2025-06-15 19:10:00;37,275
2025-06-15 19:20:00;36,8
2025-06-15 19:30:00;36,325
2025-06-15 19:40:00;35,85
2025-06-15 19:50:00;35,375
2025-06-15 20:00:00;34,9
2025-06-15 20:10:00;36,68333333333333
2025-06-15 20:20:00;38,46666666666667
2025-06-15 20:30:00;40,25
2025-06-15 20:40:00;42,03333333333333
2025-06-15 20:50:00;43,81666666666667
2025-06-15 21:00:00;45,6
2025-06-15 21:10:00;46,38333333333333
2025-06-15 21:20:00;47,166666666666664
2025-06-15 21:30:00;47,95
2025-06-15 21:40:00;48,733333333333334
2025-06-15 21:50:00;49,516666666666666
2025-06-15 22:00:00;50,3
2025-06-15 22:10:00;51,175
2025-06-15 22:20:00;52,05
2025-06-15 22:30:00;52,925
2025-06-15 22:40:00;53,8
2025-06-15 22:50:00;54,675
2025-06-15 23:00:00;55,55
2025-06-15 23:10:00;56,18333333333333
2025-06-15 23:20:00;56,81666666666666
2025-06-15 23:30:00;57,45
2025-06-15 23:40:00;58,083333333333336
2025-06-15 23:50:00;58,71666666666667
2025-06-16 00:00:00;59,35
2025-06-16 00:10:00;60,04166666666667
2025-06-16 00:20:00;60,733333333333334
2025-06-16 00:30:00;61,425
2025-06-16 00:40:00;62,11666666666667
2025-06-16 00:50:00;62,80833333333334
2025-06-16 01:00:00;63,5
2025-06-16 01:10:00;63,858333333333334
2025-06-16 01:20:00;64,21666666666667
2025-06-16 01:30:00;64,575
2025-06-16 01:40:00;64,93333333333334
2025-06-16 01:50:00;65,29166666666667
2025-06-16 02:00:00;65,65
2025-06-16 02:10:00;66,03333333333333
2025-06-16 02:20:00;66,41666666666667
2025-06-16 02:30:00;66,80000000000001
2025-06-16 02:40:00;67,18333333333334
2025-06-16 02:50:00;67,56666666666666
2025-06-16 03:00:00;67,95
2025-06-16 03:10:00;68,34166666666667
2025-06-16 03:20:00;68,73333333333333
2025-06-16 03:30:00;69,125
2025-06-16 03:40:00;69,51666666666667
2025-06-16 03:50:00;69,90833333333333
2025-06-16 04:00:00;70,3
2025-06-16 04:10:00;70,7
2025-06-16 04:20:00;71,1
2025-06-16 04:30:00;71,5
2025-06-16 04:40:00;71,9
2025-06-16 04:50:00;72,3
2025-06-16 05:00:00;72,7
2025-06-16 05:10:00;72,3
2025-06-16 05:20:00;71,9
2025-06-16 05:30:00;71,5
2025-06-16 05:40:00;71,1
2025-06-16 05:50:00;70,7
2025-06-16 06:00:00;70,3
2025-06-16 06:10:00;69,16666666666666
2025-06-16 06:20:00;68,03333333333333
2025-06-16 06:30:00;66,9
2025-06-16 06:40:00;65,76666666666667
2025-06-16 06:50:00;64,63333333333333
2025-06-16 07:00:00;63,5
2025-06-16 07:10:00;62,175
2025-06-16 07:20:00;60,85
2025-06-16 07:30:00;59,525
2025-06-16 07:40:00;58,199999999999996
2025-06-16 07:50:00;56,875
2025-06-16 08:00:00;55,55
2025-06-16 08:10:00;54,15
2025-06-16 08:20:00;52,75
2025-06-16 08:30:00;51,349999999999994
2025-06-16 08:40:00;49,949999999999996
2025-06-16 08:50:00;48,55
2025-06-16 09:00:00;47,15
2025-06-16 09:10:00;45,71666666666667
2025-06-16 09:20:00;44,28333333333333
2025-06-16 09:30:00;42,849999999999994
2025-06-16 09:40:00;41,416666666666664
2025-06-16 09:50:00;39,983333333333334
2025-06-16 10:00:00;38,55
2025-06-16 10:10:00;37,74166666666667
2025-06-16 10:20:00;36,93333333333333
2025-06-16 10:30:00;36,125
2025-06-16 10:40:00;35,31666666666667
2025-06-16 10:50:00;34,50833333333333
2025-06-16 11:00:00;33,7
2025-06-16 11:10:00;33,00833333333333
2025-06-16 11:20:00;32,31666666666667
2025-06-16 11:30:00;31,625
2025-06-16 11:40:00;30,933333333333334
2025-06-16 11:50:00;30,241666666666667
2025-06-16 12:00:00;29,55
2025-06-16 12:10:00;29,083333333333336
2025-06-16 12:20:00;28,616666666666667
2025-06-16 12:30:00;28,15
2025-06-16 12:40:00;27,683333333333334
2025-06-16 12:50:00;27,21666666666667
2025-06-16 13:00:00;26,75
2025-06-16 13:10:00;26,616666666666667
2025-06-16 13:20:00;26,483333333333334
2025-06-16 13:30:00;26,35
2025-06-16 13:40:00;26,216666666666665
2025-06-16 13:50:00;26,083333333333332
2025-06-16 14:00:00;25,95
2025-06-16 14:10:00;25,666666666666664
2025-06-16 14:20:00;25,383333333333333
2025-06-16 14:30:00;25,1
2025-06-16 14:40:00;24,816666666666666
2025-06-16 14:50:00;24,53333333333333
2025-06-16 15:00:00;24,25
2025-06-16 15:10:00;24,108333333333334
2025-06-16 15:20:00;23,966666666666665
2025-06-16 15:30:00;23,825
2025-06-16 15:40:00;23,683333333333334
2025-06-16 15:50:00;23,541666666666664
2025-06-16 16:00:00;23,4
2025-06-16 16:10:00;23,516666666666666
2025-06-16 16:20:00;23,633333333333333
2025-06-16 16:30:00;23,75
2025-06-16 16:40:00;23,866666666666667
2025-06-16 16:50:00;23,983333333333334
2025-06-16 17:00:00;24,1
2025-06-16 17:10:00;24,383333333333333
2025-06-16 17:20:00;24,666666666666668
2025-06-16 17:30:00;24,950000000000003
2025-06-16 17:40:00;25,233333333333334
2025-06-16 17:50:00;25,516666666666666
2025-06-16 18:00:00;25,8
2025-06-16 18:10:00;26,425
2025-06-16 18:20:00;27,05
2025-06-16 18:30:00;27,675
2025-06-16 18:40:00;28,3
2025-06-16 18:50:00;28,925
2025-06-16 19:00:00;29,55
2025-06-16 19:10:00;30,425
2025-06-16 19:20:00;31,3
2025-06-16 19:30:00;32,175
2025-06-16 19:40:00;33,05
2025-06-16 19:50:00;33,925
2025-06-16 20:00:00;34,8
2025-06-16 20:10:00;35,38333333333333
2025-06-16 20:20:00;35,96666666666666
2025-06-16 20:30:00;36,55
2025-06-16 20:40:00;37,13333333333333
2025-06-16 20:50:00;37,71666666666666
2025-06-16 21:00:00;38,3
2025-06-16 21:10:00;38,70833333333333
2025-06-16 21:20:00;39,11666666666667
2025-06-16 21:30:00;39,525
2025-06-16 21:40:00;39,93333333333333
2025-06-16 21:50:00;40,34166666666667
2025-06-16 22:00:00;40,75
2025-06-16 22:10:00;41,208333333333336
2025-06-16 22:20:00;41,666666666666664
2025-06-16 22:30:00;42,125
2025-06-16 22:40:00;42,583333333333336
2025-06-16 22:50:00;43,041666666666664
2025-06-16 23:00:00;43,5
2025-06-16 23:10:00;43,725
2025-06-16 23:20:00;43,95
2025-06-16 23:30:00;44,175
2025-06-16 23:40:00;44,4
2025-06-16 23:50:00;44,625
2025-06-17 00:00:00;44,85
2025-06-17 00:10:00;45,94166666666667
2025-06-17 00:20:00;47,03333333333333
2025-06-17 00:30:00;48,125
2025-06-17 00:40:00;49,21666666666667
2025-06-17 00:50:00;50,30833333333333
2025-06-17 01:00:00;51,4
2025-06-17 01:10:00;52,00833333333333
2025-06-17 01:20:00;52,61666666666667
2025-06-17 01:30:00;53,224999999999994
2025-06-17 01:40:00;53,83333333333333
2025-06-17 01:50:00;54,44166666666666
2025-06-17 02:00:00;55,05
2025-06-17 02:10:00;55,36666666666667
2025-06-17 02:20:00;55,68333333333333
2025-06-17 02:30:00;56,0
2025-06-17 02:40:00;56,31666666666667
2025-06-17 02:50:00;56,63333333333333
2025-06-17 03:00:00;56,95
2025-06-17 03:10:00;57,61666666666667
2025-06-17 03:20:00;58,28333333333334
2025-06-17 03:30:00;58,95
2025-06-17 03:40:00;59,61666666666667
2025-06-17 03:50:00;60,28333333333334
2025-06-17 04:00:00;60,95
2025-06-17 04:10:00;61,300000000000004
2025-06-17 04:20:00;61,65
2025-06-17 04:30:00;62,0
2025-06-17 04:40:00;62,35
2025-06-17 04:50:00;62,699999999999996
2025-06-17 05:00:00;63,05
2025-06-17 05:10:00;62,699999999999996
2025-06-17 05:20:00;62,35
2025-06-17 05:30:00;62,0
2025-06-17 05:40:00;61,65
2025-06-17 05:50:00;61,300000000000004
2025-06-17 06:00:00;60,95
2025-06-17 06:10:00;59,333333333333336
2025-06-17 06:20:00;57,71666666666667
2025-06-17 06:30:00;56,1
2025-06-17 06:40:00;54,483333333333334
2025-06-17 06:50:00;52,86666666666667
2025-06-17 07:00:00;51,25
2025-06-17 07:10:00;49,68333333333334
2025-06-17 07:20:00;48,11666666666667
2025-06-17 07:30:00;46,55
2025-06-17 07:40:00;44,983333333333334
2025-06-17 07:50:00;43,41666666666667
2025-06-17 08:00:00;41,85
2025-06-17 08:10:00;40,583333333333336
2025-06-17 08:20:00;39,31666666666667
2025-06-17 08:30:00;38,05
2025-06-17 08:40:00;36,78333333333333
2025-06-17 08:50:00;35,516666666666666
2025-06-17 09:00:00;34,25
2025-06-17 09:10:00;33,55833333333334
2025-06-17 09:20:00;32,86666666666667
2025-06-17 09:30:00;32,175
2025-06-17 09:40:00;31,483333333333334
2025-06-17 09:50:00;30,791666666666668
2025-06-17 10:00:00;30,1
2025-06-17 10:10:00;29,191666666666666
2025-06-17 10:20:00;28,283333333333335
2025-06-17 10:30:00;27,375
2025-06-17 10:40:00;26,466666666666665
2025-06-17 10:50:00;25,558333333333334
2025-06-17 11:00:00;24,65
2025-06-17 11:10:00;24,125
2025-06-17 11:20:00;23,599999999999998
2025-06-17 11:30:00;23,075
2025-06-17 11:40:00;22,55
2025-06-17 11:50:00;22,025
2025-06-17 12:00:00;21,5
2025-06-17 12:10:00;21,258333333333333
2025-06-17 12:20:00;21,016666666666666
2025-06-17 12:30:00;20,775
2025-06-17 12:40:00;20,533333333333335
2025-06-17 12:50:00;20,291666666666668
2025-06-17 13:00:00;20,05
2025-06-17 13:10:00;19,85
2025-06-17 13:20:00;19,650000000000002
2025-06-17 13:30:00;19,450000000000003
2025-06-17 13:40:00;19,25
2025-06-17 13:50:00;19,05
2025-06-17 14:00:00;18,85
2025-06-17 14:10:00;18,875
2025-06-17 14:20:00;18,900000000000002
2025-06-17 14:30:00;18,925
2025-06-17 14:40:00;18,95
2025-06-17 14:50:00;18,975
2025-06-17 15:00:00;19,0
2025-06-17 15:10:00;19,116666666666667
2025-06-17 15:20:00;19,233333333333334
2025-06-17 15:30:00;19,35
2025-06-17 15:40:00;19,466666666666665
2025-06-17 15:50:00;19,583333333333332
2025-06-17 16:00:00;19,7
2025-06-17 16:10:00;20,058333333333334
2025-06-17 16:20:00;20,416666666666668
2025-06-17 16:30:00;20,775
2025-06-17 16:40:00;21,133333333333333
2025-06-17 16:50:00;21,491666666666667
2025-06-17 17:00:00;21,85
2025-06-17 17:10:00;22,25
2025-06-17 17:20:00;22,650000000000002
2025-06-17 17:30:00;23,05
2025-06-17 17:40:00;23,45
2025-06-17 17:50:00;23,85
2025-06-17 18:00:00;24,25
2025-06-17 18:10:00;24,983333333333334
2025-06-17 18:20:00;25,716666666666665
2025-06-17 18:30:00;26,45
2025-06-17 18:40:00;27,183333333333334
2025-06-17 18:50:00;27,916666666666664
2025-06-17 19:00:00;28,65
2025-06-17 19:10:00;29,125
2025-06-17 19:20:00;29,599999999999998
2025-06-17 19:30:00;30,075
2025-06-17 19:40:00;30,55
2025-06-17 19:50:00;31,025
2025-06-17 20:00:00;31,5
2025-06-17 20:10:00;32,21666666666667
2025-06-17 20:20:00;32,93333333333333
2025-06-17 20:30:00;33,65
2025-06-17 20:40:00;34,36666666666667
2025-06-17 20:50:00;35,08333333333333
2025-06-17 21:00:00;35,8
2025-06-17 21:10:00;36,40833333333333
2025-06-17 21:20:00;37,016666666666666
2025-06-17 21:30:00;37,625
2025-06-17 21:40:00;38,233333333333334
2025-06-17 21:50:00;38,84166666666667
2025-06-17 22:00:00;39,45
2025-06-17 22:10:00;39,641666666666666
2025-06-17 22:20:00;39,833333333333336
2025-06-17 22:30:00;40,025000000000006
2025-06-17 22:40:00;40,21666666666667
2025-06-17 22:50:00;40,40833333333333
2025-06-17 23:00:00;40,6
2025-06-17 23:10:00;41,06666666666667
2025-06-17 23:20:00;41,53333333333333
2025-06-17 23:30:00;42,0
2025-06-17 23:40:00;42,46666666666667
2025-06-17 23:50:00;42,93333333333333
2025-06-18 00:00:00;43,4
2025-06-18 00:10:00;44,175
2025-06-18 00:20:00;44,949999999999996
2025-06-18 00:30:00;45,724999999999994
2025-06-18 00:40:00;46,5
2025-06-18 00:50:00;47,275
2025-06-18 01:00:00;48,05
2025-06-18 01:10:00;48,608333333333334
2025-06-18 01:20:00;49,166666666666664
2025-06-18 01:30:00;49,724999999999994
2025-06-18 01:40:00;50,28333333333333
2025-06-18 01:50:00;50,84166666666667
2025-06-18 02:00:00;51,4
2025-06-18 02:10:00;51,69166666666666
2025-06-18 02:20:00;51,983333333333334
2025-06-18 02:30:00;52,275
2025-06-18 02:40:00;52,56666666666666
2025-06-18 02:50:00;52,858333333333334
2025-06-18 03:00:00;53,15
2025-06-18 03:10:00;53,45
2025-06-18 03:20:00;53,75
2025-06-18 03:30:00;54,05
2025-06-18 03:40:00;54,35
2025-06-18 03:50:00;54,650000000000006
2025-06-18 04:00:00;54,95
2025-06-18 04:10:00;54,93333333333334
2025-06-18 04:20:00;54,91666666666667
2025-06-18 04:30:00;54,900000000000006
2025-06-18 04:40:00;54,88333333333333
2025-06-18 04:50:00;54,86666666666667
2025-06-18 05:00:00;54,85
2025-06-18 05:10:00;54,85
2025-06-18 05:20:00;54,85
2025-06-18 05:30:00;54,85
2025-06-18 05:40:00;54,85
2025-06-18 05:50:00;54,85
2025-06-18 06:00:00;54,85
2025-06-18 06:10:00;53,96666666666667
2025-06-18 06:20:00;53,083333333333336
2025-06-18 06:30:00;52,2
2025-06-18 06:40:00;51,31666666666666
2025-06-18 06:50:00;50,43333333333333
2025-06-18 07:00:00;49,55
2025-06-18 07:10:00;48,041666666666664
2025-06-18 07:20:00;46,53333333333333
2025-06-18 07:30:00;45,025
2025-06-18 07:40:00;43,516666666666666
2025-06-18 07:50:00;42,00833333333333
2025-06-18 08:00:00;40,5
2025-06-18 08:10:00;39,458333333333336
2025-06-18 08:20:00;38,416666666666664
2025-06-18 08:30:00;37,375
2025-06-18 08:40:00;36,333333333333336
2025-06-18 08:50:00;35,291666666666664
2025-06-18 09:00:00;34,25
2025-06-18 09:10:00;33,55833333333334
2025-06-18 09:20:00;32,86666666666667
2025-06-18 09:30:00;32,175
2025-06-18 09:40:00;31,483333333333334
2025-06-18 09:50:00;30,791666666666668
2025-06-18 10:00:00;30,1
2025-06-18 10:10:00;29,34166666666667
2025-06-18 10:20:00;28,583333333333336
2025-06-18 10:30:00;27,825000000000003
2025-06-18 10:40:00;27,066666666666666
2025-06-18 10:50:00;26,308333333333334
2025-06-18 11:00:00;25,55
2025-06-18 11:10:00;25,291666666666668
2025-06-18 11:20:00;25,033333333333335
2025-06-18 11:30:00;24,775
2025-06-18 11:40:00;24,516666666666666
2025-06-18 11:50:00;24,258333333333333
2025-06-18 12:00:00;24,0
2025-06-18 12:10:00;23,491666666666667
2025-06-18 12:20:00;22,983333333333334
2025-06-18 12:30:00;22,475
2025-06-18 12:40:00;21,966666666666665
2025-06-18 12:50:00;21,458333333333332
2025-06-18 13:00:00;20,95
2025-06-18 13:10:00;20,625
2025-06-18 13:20:00;20,3
2025-06-18 13:30:00;19,975
2025-06-18 13:40:00;19,65
2025-06-18 13:50:00;19,325
2025-06-18 14:00:00;19,0
2025-06-18 14:10:00;18,9
2025-06-18 14:20:00;18,8
2025-06-18 14:30:00;18,7
2025-06-18 14:40:00;18,599999999999998
2025-06-18 14:50:00;18,5
2025-06-18 15:00:00;18,4
2025-06-18 15:10:00;18,4
2025-06-18 15:20:00;18,4
2025-06-18 15:30:00;18,4
2025-06-18 15:40:00;18,4
2025-06-18 15:50:00;18,4
2025-06-18 16:00:00;18,4
2025-06-18 16:10:00;18,5
2025-06-18 16:20:00;18,599999999999998
2025-06-18 16:30:00;18,7
2025-06-18 16:40:00;18,8
2025-06-18 16:50:00;18,9
2025-06-18 17:00:00;19,0
2025-06-18 17:10:00;19,21666666666667
2025-06-18 17:20:00;19,433333333333334
2025-06-18 17:30:00;19,65
2025-06-18 17:40:00;19,866666666666667
2025-06-18 17:50:00;20,083333333333336
2025-06-18 18:00:00;20,3
2025-06-18 18:10:00;21,066666666666666
2025-06-18 18:20:00;21,833333333333332
2025-06-18 18:30:00;22,6
2025-06-18 18:40:00;23,366666666666667
2025-06-18 18:50:00;24,133333333333333
2025-06-18 19:00:00;24,9
2025-06-18 19:10:00;25,5
2025-06-18 19:20:00;26,099999999999998
2025-06-18 19:30:00;26,7
2025-06-18 19:40:00;27,3
2025-06-18 19:50:00;27,9
2025-06-18 20:00:00;28,5
2025-06-18 20:10:00;29,55
2025-06-18 20:20:00;30,599999999999998
2025-06-18 20:30:00;31,65
2025-06-18 20:40:00;32,699999999999996
2025-06-18 20:50:00;33,75
2025-06-18 21:00:00;34,8
2025-06-18 21:10:00;35,61666666666667
2025-06-18 21:20:00;36,43333333333333
2025-06-18 21:30:00;37,25
2025-06-18 21:40:00;38,06666666666667
2025-06-18 21:50:00;38,88333333333333
2025-06-18 22:00:00;39,7
2025-06-18 22:10:00;39,900000000000006
2025-06-18 22:20:00;40,1
2025-06-18 22:30:00;40,3
2025-06-18 22:40:00;40,5
2025-06-18 22:50:00;40,7
2025-06-18 23:00:00;40,9
2025-06-18 23:10:00;41,85
2025-06-18 23:20:00;42,8
2025-06-18 23:30:00;43,75
2025-06-18 23:40:00;44,7
2025-06-18 23:50:00;45,65
2025-06-19 00:00:00;46,6
2025-06-19 00:10:00;47,44166666666667
2025-06-19 00:20:00;48,28333333333333
2025-06-19 00:30:00;49,125
2025-06-19 00:40:00;49,96666666666667
2025-06-19 00:50:00;50,80833333333333
2025-06-19 01:00:00;51,65
2025-06-19 01:10:00;52,24166666666667
2025-06-19 01:20:00;52,833333333333336
2025-06-19 01:30:00;53,425
2025-06-19 01:40:00;54,016666666666666
2025-06-19 01:50:00;54,608333333333334
2025-06-19 02:00:00;55,2
2025-06-19 02:10:00;55,175000000000004
2025-06-19 02:20:00;55,15
2025-06-19 02:30:00;55,125
2025-06-19 02:40:00;55,1
2025-06-19 02:50:00;55,074999999999996
2025-06-19 03:00:00;55,05
2025-06-19 03:10:00;55,71666666666666
2025-06-19 03:20:00;56,38333333333333
2025-06-19 03:30:00;57,05
2025-06-19 03:40:00;57,71666666666666
2025-06-19 03:50:00;58,38333333333333
2025-06-19 04:00:00;59,05
2025-06-19 04:10:00;59,38333333333333
2025-06-19 04:20:00;59,71666666666666
2025-06-19 04:30:00;60,05
2025-06-19 04:40:00;60,38333333333333
2025-06-19 04:50:00;60,71666666666666
2025-06-19 05:00:00;61,05
2025-06-19 05:10:00;60,71666666666666
2025-06-19 05:20:00;60,38333333333333
2025-06-19 05:30:00;60,05
2025-06-19 05:40:00;59,71666666666666
2025-06-19 05:50:00;59,38333333333333
2025-06-19 06:00:00;59,05
2025-06-19 06:10:00;57,775
2025-06-19 06:20:00;56,5
2025-06-19 06:30:00;55,224999999999994
2025-06-19 06:40:00;53,949999999999996
2025-06-19 06:50:00;52,675
2025-06-19 07:00:00;51,4
2025-06-19 07:10:00;50,35
2025-06-19 07:20:00;49,3
2025-06-19 07:30:00;48,25
2025-06-19 07:40:00;47,2
2025-06-19 07:50:00;46,15
2025-06-19 08:00:00;45,1
2025-06-19 08:10:00;44,2
2025-06-19 08:20:00;43,300000000000004
2025-06-19 08:30:00;42,400000000000006
2025-06-19 08:40:00;41,5
2025-06-19 08:50:00;40,6
2025-06-19 09:00:00;39,7
2025-06-19 09:10:00;38,900000000000006
2025-06-19 09:20:00;38,1
2025-06-19 09:30:00;37,3
